cpu_name,num_sockets,cores,price,cpu_mark,cpu_value,thread_mark,thread_value,tdp,power_perf,test_date,socket,category
ARM Cortex-A72 4 Core 2200 MHz,1,4,,815,,603,,,,Feb 2021,Unknown,Mobile/Embedded
ARM Cortex-A72 4 Core 2208 MHz,1,4,,"2,290",,623,,,,Sep 2024,Unknown,Unknown
ARM Cortex-A72 4 Core 2300 MHz,1,4,,915,,669,,,,Sep 2021,Unknown,Mobile/Embedded
ARM Cortex-A72 4 Core 2394 MHz,1,4,,"1,254",,800,,,,Aug 2022,Unknown,Mobile/Embedded
ARM Cortex-A72 4 Core 2400 MHz,1,4,,"1,295",,830,,,,Jul 2022,Unknown,Mobile/Embedded
ARM Cortex-A72 4 Core 2800 MHz,1,4,,314,,243,,,,Nov 2023,Unknown,Mobile/Embedded
ARM Cortex-A72 4 Core 800 MHz,1,4,,279,,214,,,,Jul 2022,Unknown,Mobile/Embedded
ARM Cortex-A72 6 Core 1008 MHz,1,6,,734,,394,,,,Jul 2023,Unknown,Mobile/Embedded
ARM Cortex-A72 6 Core 1416 MHz,1,6,,"1,065",,462,,,,Aug 2021,Unknown,Mobile/Embedded
ARM Cortex-A72 6 Core 1512 MHz,1,6,,"1,183",,533,,,,Jan 2022,Unknown,Mobile/Embedded
ARM Cortex-A73 4 Core 1844 MHz,1,4,,"1,368",,656,,,,Mar 2024,Unknown,Mobile/Embedded
ARM Cortex-A73 4 Core 1900 MHz,1,4,,"1,547",,610,,,,May 2024,Unknown,Mobile/Embedded
ARM Cortex-A73 4 Core 1989 MHz,1,4,,"1,820",,556,,,,Apr 2024,Unknown,Mobile/Embedded
ARM Cortex-A73 4 Core 2100 MHz,1,4,,"1,185",,570,,,,Feb 2024,Unknown,Mobile/Embedded
ARM Cortex-A73 6 Core 1896 MHz,1,6,,"1,242",,483,,,,Jul 2024,Unknown,Unknown
ARM Cortex-A73 6 Core 1992 MHz,1,6,,"1,311",,479,,,,Oct 2021,Unknown,Mobile/Embedded
ARM Cortex-A73 6 Core 2016 MHz,1,6,,"1,445",,605,,,,Jul 2022,Unknown,Mobile/Embedded
ARM Cortex-A76 4 Core 1500 MHz,1,4,,"1,488",,649,,,,Jul 2024,Unknown,Unknown
ARM Cortex-A76 4 Core 1800 MHz,1,4,,"3,139",,997,,,,May 2023,Unknown,Mobile/Embedded
[Dual CPU] ARM Cortex-A76 4 Core 1800 MHz,2,4,,"3,108",,980,,,,May 2023,Unknown,Mobile/Embedded
ARM Cortex-A76 4 Core 2400 MHz,1,4,,"2,147",,"1,051",,,,Nov 2023,Unknown,Mobile/Embedded
ARM Cortex-A76 4 Core 2600 MHz,1,4,,"2,320",,"1,129",,,,Feb 2024,Unknown,Mobile/Embedded
ARM Cortex-A76 4 Core 2700 MHz,1,4,,"2,375",,"1,168",,,,Feb 2024,Unknown,Mobile/Embedded
ARM Cortex-A76 4 Core 2800 MHz,1,4,,"2,460",,"1,207",,,,Nov 2023,Unknown,Mobile/Embedded
ARM Cortex-A76 4 Core 2900 MHz,1,4,,"2,465",,"1,342",,,,Nov 2023,Unknown,Mobile/Embedded
ARM Cortex-A76 4 Core 3000 MHz,1,4,,"2,547",,"1,298",,,,Oct 2023,Unknown,Mobile/Embedded
ARM Cortex-A76 4 Core 3100 MHz,1,4,,"2,610",,"1,328",,,,Jul 2024,Unknown,Unknown
ARM Cortex-A76 4 Core 3200 MHz,1,4,,"2,579",,"1,291",,,,Jan 2024,Unknown,Mobile/Embedded
ARM Cortex-A76 4 Core 3300 MHz,1,4,,"2,493",,"1,288",,,,Nov 2023,Unknown,Mobile/Embedded
ARM Cortex-A76 4 Core 3400 MHz,1,4,,"2,580",,"1,282",,,,Nov 2023,Unknown,Mobile/Embedded
ARM Cortex-A76 8 Core 1800 MHz,1,8,,"2,792",,994,,,,Jul 2022,Unknown,Mobile/Embedded
ARM Cortex-A78 4 Core 2000 MHz,1,4,,"3,016",,"1,121",,,,May 2023,Unknown,"Laptop, Mobile/Embedded"
ARM Cortex-X1C 4 Core 2438 MHz,1,4,,"6,007",,"1,244",,,,Jul 2024,Unknown,Unknown
ARM D2000/8 8 Core 2300 MHz,1,8,,"2,674",,589,,,,Apr 2022,Unknown,Mobile/Embedded
ARM Falkor V1/Kryo 8 Core 1900 MHz,1,8,,"1,652",,542,,,,Sep 2022,Unknown,Mobile/Embedded
ARM Firestorm 4 Core 2064 MHz,1,4,,"7,804",,"2,941",,,,Oct 2023,Unknown,Mobile/Embedded
ARM Firestorm 8 Core 2064 MHz,1,8,,"6,775",,"2,804",,,,Apr 2023,Unknown,Mobile/Embedded
ARM Firestorm-M1 4 Core 2064 MHz,1,4,,"7,798",,"2,962",,,,Jan 2024,Unknown,Mobile/Embedded
ARM Firestorm-M1-Pro 8 Core 2064 MHz,1,8,,"9,872",,"2,999",,,,Aug 2024,Unknown,Unknown
ARM FT-2000/4 4 Core 2200 MHz,1,4,,881,,565,,,,Feb 2022,Unknown,Mobile/Embedded
"ARM HUAWEI,Kunpeng 920 24 Core 2600 MHz",1,24,,"9,496",,733,,,,Apr 2024,Unknown,Mobile/Embedded
ARM Kryo-3XX-Gold 4 Core 1766 MHz,1,4,,"2,222",,877,,,,Jul 2024,Unknown,Unknown
ARM Kryo-4XX-Gold 8 Core 1804 MHz,1,8,,"2,531",,"1,128",,,,Apr 2023,Unknown,Mobile/Embedded
ARM Kunpeng-920 8 Core 2600 MHz,1,8,,"3,910",,735,,,,Apr 2024,Unknown,Mobile/Embedded
ARM Neoverse-N1 128 Core 2800 MHz,1,128,,"43,111",,"1,239",,,,Mar 2023,Unknown,Server
ARM Neoverse-N1 128 Core 3000 MHz,1,128,,"43,229",,"1,323",,,,Sep 2022,Unknown,Server
ARM Neoverse-N1 32 Core 1700 MHz,1,32,,"11,841",,755,,,,Jul 2023,Unknown,Server
ARM Neoverse-N1 64 Core 0 MHz,1,64,,"28,064",,"1,089",,,,Mar 2021,Unknown,Server
ARM Neoverse-N1 64 Core 2200 MHz,1,64,,"20,250",,917,,,,Aug 2023,Unknown,Unknown
ARM Neoverse-N1 80 Core 2600 MHz,1,80,,"18,823",,"1,127",,,,Apr 2022,Unknown,Server
ARM Neoverse-N1 80 Core 2800 MHz,1,80,,"11,755",,434,,,,Apr 2023,Unknown,Server
ARM Neoverse-N1 80 Core 3000 MHz,1,80,,"34,639",,"1,326",,,,Aug 2021,Unknown,Server
ARM Neoverse-N2 8 Core 2500 MHz,1,8,,"5,544",,"1,361",,,,Aug 2024,Unknown,Unknown
ARM Neoverse-V2 72 Core 3465 MHz,1,72,,"57,369",,"2,328",,,,Aug 2024,Unknown,Unknown
ARM Neoverse-V2 72 Core 3519 MHz,1,72,,"57,240",,"2,340",,,,Jun 2024,Unknown,Server
ARM Phytium D3000 8 Core 2500 MHz,1,8,,"5,528",,"1,247",,,,Jul 2024,Unknown,Unknown
ARM phytium FT1500a 4 Core 2000 MHz,1,4,,"1,579",,716,,,,Feb 2021,Unknown,Mobile/Embedded
"ARM Phytium,D2000/8 8 Core 2000 MHz",1,8,,"2,409",,513,,,,May 2023,Unknown,Mobile/Embedded
"ARM Phytium,D2000/8 8 Core 2300 MHz",1,8,,"2,690",,591,,,,Feb 2023,Unknown,Mobile/Embedded
"ARM Phytium,D2000/8 E8C 8 Core 2300 MHz",1,8,,"2,500",,587,,,,May 2022,Unknown,Mobile/Embedded
"ARM Phytium,FT-2000/4 8 Core 2300 MHz",1,8,,"2,720",,603,,,,Oct 2022,Unknown,Mobile/Embedded
ARM X-Gene 32 Core 3000 MHz,1,32,,"8,202",,608,,,,Dec 2022,Unknown,Mobile/Embedded
ARM X-Gene 32 Core 3300 MHz,1,32,,"8,684",,583,,,,Dec 2021,Unknown,Mobile/Embedded
ASUS Tinker Board 2/2S,1,6,,"1,771",,910,,,,Jan 2022,Unknown,Mobile/Embedded
Athlon 64 Dual Core 3800+,1,2,,736,,653,,35,21.03,May 2014,Unknown,Unknown
Athlon 64 Dual Core 5000+,1,2,,850,,924,,89,9.55,Mar 2009,Unknown,Desktop
Athlon 64 Dual Core 5600+,1,2,,875,,993,,65,13.46,Feb 2010,AM2,Desktop
Athlon Dual Core 4050e,1,2,,670,,744,,45,14.89,Oct 2009,AM2,Desktop
Athlon Dual Core 4450e,1,2,,681,,792,,45,15.12,Dec 2009,AM2,Desktop
Athlon Dual Core 4850e,1,2,,769,,861,,45,17.08,Apr 2009,AM2,Desktop
BCM2711,1,4,,852,,607,,,,Apr 2021,Unknown,Mobile/Embedded
BCM2712,1,4,,"3,236",,"1,400",,,,May 2024,Unknown,Mobile/Embedded
BCM2835,1,4,,"1,239",,700,,,,Jan 2022,Unknown,Mobile/Embedded
Broadcom STB (Flattened Device Tree),1,4,,659,,412,,,,Apr 2023,Unknown,Mobile/Embedded
Celeron Dual-Core T3000 @ 1.80GHz,1,2,,687,,748,,35,19.63,Sep 2009,PGA478,Laptop
Celeron Dual-Core T3100 @ 1.90GHz,1,2,32.00,599,18.73,637,19.89,35,17.12,Oct 2009,BGA479,Laptop
Celeron Dual-Core T3300 @ 2.00GHz,1,2,14.97,633,42.31,711,47.49,35,18.10,Jul 2010,Î¼FCPGA-478,Laptop
Celeron Dual-Core T3500 @ 2.10GHz,1,2,,756,,862,,35,21.61,Nov 2010,PGA478,Laptop
CentaurHauls @2000MHz,1,8,,"6,549",,"1,118",,,,Sep 2023,Unknown,Desktop
CentaurHauls @2500MHz,1,8,,"8,055",,"1,384",,,,Jun 2022,Unknown,Desktop
DG1301SML87HY,1,8,,"3,624",,727,,,,Jan 2022,Unknown,Unknown
DO-Regular,1,1,,"1,070",,"1,277",,,,May 2021,Unknown,Unknown
Dual-Core AMD Opteron 1220 SE,1,2,,748,,900,,103,7.26,Aug 2016,AM2,Server
Generic DT based system,1,4,,632,,459,,,,Apr 2021,Unknown,Mobile/Embedded
Giada JHS558 (Android),1,6,,"2,022",,835,,,,Jun 2023,Unknown,Mobile/Embedded
Google GS201,1,8,,"7,320",,"2,264",,,,Apr 2023,Unknown,Mobile/Embedded
Google R11 BtWifi Evt1.1,1,2,,187,,240,,,,Apr 2023,Unknown,Mobile/Embedded
Google Tensor,1,8,,"6,728",,"2,292",,,,Apr 2023,Unknown,Mobile/Embedded
Google Tensor G3,1,9,,"8,134",,"2,417",,,,Oct 2023,Unknown,Mobile/Embedded
Google Tensor G4,1,8,,"9,048",,"2,848",,,,Aug 2024,Unknown,Mobile/Embedded
Grandstream GXV3480 Video Phone,1,4,,"1,078",,503,,,,Nov 2023,Unknown,Mobile/Embedded
Hardkernel ODROID-N2Plus,1,6,,"2,115",,888,,,,Apr 2022,Unknown,Mobile/Embedded
"Haydn based on Qualcomm Technologies, Inc SM8350",1,8,,"5,359",,"1,892",,,,Apr 2021,Unknown,Mobile/Embedded
hi6210sft,1,8,,796,,269,,,,Jul 2021,Unknown,Mobile/Embedded
High Performance Datacenter v,1,1,,"1,610",,"1,595",,,,Jan 2023,Unknown,Unknown
HiSilicon Kirin,1,8,,"6,669",,"2,246",,,,Mar 2023,Unknown,Mobile/Embedded
HiSilicon Kirin 659,1,8,,"1,893",,670,,,,May 2021,Unknown,Mobile/Embedded
Hisilicon Kirin 925,1,8,,"1,053",,398,,,,Jul 2024,Unknown,Mobile/Embedded
Hisilicon Kirin 930,1,8,,"1,415",,430,,,,Feb 2021,Unknown,Mobile/Embedded
Hisilicon Kirin 935,1,8,,"1,599",,352,,,,Apr 2022,Unknown,Mobile/Embedded
HiSilicon Kirin 950,1,8,,"2,457",,857,,,,May 2021,Unknown,Mobile/Embedded
Hisilicon Kirin 955,1,8,,"2,936",,756,,,,Jun 2022,Unknown,Mobile/Embedded
HiSilicon Kirin 960,1,8,,"2,813",,"1,097",,,,Feb 2021,Unknown,Mobile/Embedded
HiSilicon Kirin 970,1,8,,"2,908",,"1,110",,,,Apr 2021,Unknown,Mobile/Embedded
Hisilicon Kirin 990,1,8,,"3,965",,"1,658",,,,Jan 2021,Unknown,Mobile/Embedded
Hisilicon Kirin710,1,8,,"2,438",,942,,,,Jan 2021,Unknown,Mobile/Embedded
Hisilicon Kirin810,1,8,,"2,945",,"1,515",,,,Feb 2021,Unknown,Mobile/Embedded
Hisilicon Kirin820,1,8,,"3,893",,"1,402",,,,Jul 2021,Unknown,Mobile/Embedded
Hisilicon Kirin9000,1,8,,"5,083",,"2,490",,,,Feb 2021,Unknown,Mobile/Embedded
Hisilicon Kirin970,1,8,,"2,681",,919,,,,Jan 2021,Unknown,Mobile/Embedded
Hisilicon Kirin980,1,8,,"4,373",,"1,741",,,,Jan 2021,Unknown,Mobile/Embedded
Hisilicon Kirin985,1,8,,"4,162",,"1,823",,,,Feb 2021,Unknown,Mobile/Embedded
HP Hexa-Core 2.0GHz,1,4,504.27,"1,741",3.45,804,1.59,,,Nov 2014,Unknown,Unknown
Hygon C86 3185 8-core,1,8,,"9,243",,"1,881",,95,97.30,Nov 2022,Unknown,Desktop
Hygon C86 3250 8-core,1,8,,"11,476",,"1,741",,,,Mar 2023,Unknown,Desktop
Hygon C86 3350 8-core,1,8,,"12,292",,"1,741",,,,Jul 2024,Unknown,Unknown
Hygon C86 7255 16-core,1,16,,"18,831",,"1,490",,,,Dec 2021,Unknown,Server
[Dual CPU] Hygon C86 S316 16-core,2,16,,"27,680",,"1,677",,,,Jun 2024,Unknown,Desktop
Intel 2.80GHz,1,2,,341,,456,,,,Jun 2019,Unknown,Unknown
Intel 300,1,2,82.00,"7,160",87.32,"3,235",39.45,46,155.66,Jan 2024,FCLGA1700,Desktop
Intel Atom 230 @ 1.60GHz,1,1,,169,,185,,4,42.28,Mar 2009,BGA437,Desktop
Intel Atom 330 @ 1.60GHz,1,2,,363,,255,,8,45.32,Feb 2009,BGA437,Desktop
Intel Atom C1110,1,4,,"3,170",,"1,233",,13,243.82,Dec 2023,Unknown,Mobile/Embedded
Intel Atom C2338 @ 1.74GHz,1,2,,584,,233,,7,83.40,Oct 2014,FCBGA1283,Laptop
Intel Atom C2350 @ 1.74GHz,1,2,43.00,520,12.10,493,11.46,6,86.72,Dec 2021,FCBGA1283,Server
Intel Atom C2358 @ 1.74GHz,1,2,,578,,391,,7,82.50,Jun 2016,FCBGA1283,Laptop
Intel Atom C2538 @ 2.40GHz,1,4,104.00,960,9.23,491,4.72,15,64.01,May 2018,FCBGA1283,Laptop
Intel Atom C2550 @ 2.40GHz,1,4,,"1,422",,554,,14,101.57,Aug 2014,FCBGA1283,Server
Intel Atom C2558 @ 2.40GHz,1,4,136.00,"1,424",10.47,512,3.76,15,94.96,Jul 2015,BGA 1283,"Laptop, Mobile/Embedded"
Intel Atom C2750 @ 2.40GHz,1,8,232.00,"2,789",12.02,694,2.99,20,139.43,Mar 2014,FCBGA1283,Server
Intel Atom C2750 @ 2.41GHz,1,8,,"2,174",,291,,20,108.70,Jun 2015,BGA 1283,Server
Intel Atom C2758 @ 2.40GHz,1,8,214.86,"2,397",11.16,576,2.68,20,119.85,Jul 2015,BGA 1283,"Laptop, Mobile/Embedded"
Intel Atom C3338 @ 1.50GHz,1,2,,"1,028",,806,,8.5,121.00,Apr 2021,FCBGA1310,"Server, Mobile/Embedded"
Intel Atom C3508 @ 1.60GHz,1,4,87.75,"1,796",20.47,636,7.25,11.5,156.18,Feb 2024,FCBGA1310,Server
Intel Atom C3538 @ 2.10GHz,1,4,75.00,"1,889",25.18,744,9.92,15,125.90,May 2018,FCBGA1310,Server
Intel Atom C3558 @ 2.20GHz,1,4,86.00,"2,426",28.20,855,9.94,16,151.59,Nov 2017,FCBGA1310,Server
Intel Atom C3758 @ 2.20GHz,1,8,193.00,"4,614",23.91,867,4.49,25,184.56,Apr 2020,FCBGA1310,Server
Intel Atom C3758R @ 2.40GHz,1,8,224.00,"5,116",22.84,956,4.27,26,196.76,Jan 2024,FCBGA1310,Server
Intel Atom C3858 @ 2.00GHz,1,12,332.00,"4,707",14.18,652,1.96,25,188.27,Jul 2018,FCBGA1310,Server
Intel Atom C3958 @ 2.00GHz,1,16,449.00,"3,929",8.75,737,1.64,31,126.74,Aug 2019,FCBGA1310,Server
Intel Atom C5125,1,8,299.00,"8,631",28.87,"1,486",4.97,50,172.62,Nov 2022,FCBGA2106,Server
Intel Atom D2500 @ 1.86GHz,1,2,,246,,326,,10,24.64,Apr 2012,BGA559,Desktop
Intel Atom D2550 @ 1.86GHz,1,2,,409,,322,,10,40.94,Jul 2012,BGA559,Desktop
Intel Atom D2560 @ 2.00GHz,1,2,,433,,353,,10,43.31,Dec 2013,Unknown,Desktop
Intel Atom D2700 @ 2.13GHz,1,2,,467,,378,,10,46.68,Dec 2011,BGA559,Desktop
Intel Atom D2701 @ 2.13GHz,1,2,,511,,384,,10,51.14,May 2013,BGA559,Laptop
Intel Atom D410 @ 1.66GHz,1,1,635.99,180,0.28,241,0.38,10,17.96,Feb 2010,BGA559,Desktop
Intel Atom D425 @ 1.80GHz,1,1,992.98,204,0.21,271,0.27,10,20.42,Jan 2011,BGA559,Desktop
Intel Atom D510 @ 1.66GHz,1,2,97.16,406,4.18,293,3.01,13,31.21,Jan 2010,BGA559,Desktop
Intel Atom D525 @ 1.80GHz,1,2,,402,,306,,13,30.96,Jun 2010,BGA559,Desktop
Intel Atom E3805 @ 1.33GHz,1,2,20.00,406,20.31,376,18.80,3,135.42,Jul 2022,FCBGA1170,Mobile/Embedded
Intel Atom E3815 @ 1.46GHz,1,1,135.00,184,1.36,266,1.97,5,36.84,May 2014,FCBGA1170,Desktop
Intel Atom E3825 @ 1.33GHz,1,2,70.32,378,5.37,309,4.40,6,62.92,Jun 2014,FCBGA1170,Desktop
Intel Atom E3826 @ 1.46GHz,1,2,,304,,395,,7,43.45,Jun 2016,FCBGA1170,Laptop
Intel Atom E3827 @ 1.74GHz,1,2,,463,,468,,8,57.84,Mar 2016,FCBGA1170,Laptop
Intel Atom E3840 @ 1.91GHz,1,4,,704,,477,,,,Jan 2014,Unknown,Mobile/Embedded
Intel Atom E3845 @ 1.91GHz,1,4,,"1,052",,536,,10,105.19,May 2014,FCBGA1170,Desktop
Intel Atom E3900 @ 1.60GHz,1,4,,"1,953",,675,,,,Jan 2017,Unknown,Laptop
Intel Atom N2100 @ 1.60GHz,1,1,,188,,310,,,,Sep 2012,BGA559,Laptop
Intel Atom N2600 @ 1.60GHz,1,2,,360,,289,,3.5,102.82,Feb 2012,BGA559,Laptop
Intel Atom N270 @ 1.60GHz,1,1,,136,,174,,2.5,54.38,Feb 2009,BGA437,Laptop
Intel Atom N280 @ 1.66GHz,1,1,,157,,234,,2.5,62.88,Feb 2009,BGA437,Laptop
Intel Atom N2800 @ 1.86GHz,1,2,,444,,319,,6.5,68.24,Dec 2011,BGA559,Laptop
Intel Atom N435 @ 1.33GHz,1,1,,153,,220,,,,Oct 2011,Unknown,Unknown
Intel Atom N450 @ 1.66GHz,1,1,,203,,277,,5.5,36.94,Jan 2010,BGA559,Laptop
Intel Atom N455 @ 1.66GHz,1,1,,193,,266,,6.5,29.72,Aug 2010,BGA559,Laptop
Intel Atom N470 @ 1.83GHz,1,1,,224,,308,,6.5,34.40,Apr 2010,BGA559,Laptop
Intel Atom N475 @ 1.83GHz,1,1,,179,,281,,6.5,27.61,Sep 2010,BGA559,Laptop
Intel Atom N550 @ 1.50GHz,1,2,86.00,283,3.29,239,2.78,8.5,33.34,Sep 2010,BGA559,Laptop
Intel Atom N570 @ 1.66GHz,1,2,86.00,341,3.96,273,3.17,8.5,40.08,Apr 2011,BGA559,Laptop
Intel Atom P5322,1,8,352.00,"7,378",20.96,"1,198",3.40,55,134.14,Apr 2024,FCBGA2106,Server
Intel Atom P5342,1,16,632.00,"12,291",19.45,"1,187",1.88,71,173.11,May 2024,FCBGA2106,Server
Intel Atom P5362,1,24,708.00,"17,276",24.40,"1,193",1.69,83,208.14,Jul 2024,FCBGA2106,Server
Intel Atom S1260 @ 2.00GHz,1,2,64.00,526,8.22,313,4.88,8.5,61.92,May 2013,FCBGA1283,Server
Intel Atom T5700 @ 1.70GHz,1,4,,"2,363",,906,,,,Jul 2018,Unknown,Laptop
Intel Atom x5-E3930 @ 1.30GHz,1,2,,928,,642,,6.5,142.79,Feb 2017,BGA1296,Laptop
Intel Atom x5-E3940 @ 1.60GHz,1,4,,"1,941",,672,,9.5,204.29,May 2018,BGA1296,Laptop
Intel Atom x5-E8000 @ 1.04GHz,1,4,,962,,509,,5,192.45,Apr 2016,FCBGA1170,Laptop
Intel Atom x5-Z8300 @ 1.44GHz,1,4,132.99,814,6.12,455,3.42,4,203.42,Aug 2015,UTFCBGA592,"Laptop, Mobile/Embedded"
Intel Atom x5-Z8330 @ 1.44GHz,1,4,,809,,458,,4,202.24,Aug 2016,Unknown,Laptop
Intel Atom x5-Z8350 @ 1.44GHz,1,4,21.00,892,42.46,471,22.45,4,222.89,May 2016,UTFCBGA592,Laptop
Intel Atom x5-Z8500 @ 1.44GHz,1,4,62.57,"1,236",19.75,631,10.09,4,308.93,Aug 2015,UTFCBGA1380,Laptop
Intel Atom x5-Z8550 @ 1.44GHz,1,4,,"1,156",,667,,4,288.92,Jul 2016,UTFCBGA1380,"Laptop, Mobile/Embedded"
Intel Atom x6211E @ 1.20GHz,1,2,35.00,"1,695",48.43,"1,304",37.25,6,282.52,May 2021,FCBGA1493,Mobile/Embedded
Intel Atom x6211E @ 1.30GHz,1,2,35.00,"1,833",52.36,"1,208",34.50,6,305.46,Sep 2022,FCBGA1493,Mobile/Embedded
Intel Atom x6214RE @ 1.40GHz,1,2,47.00,"1,109",23.59,754,16.04,6,184.76,Jun 2023,FCBGA1493,Mobile/Embedded
Intel Atom x6413E @ 1.50GHz,1,4,43.00,"3,903",90.77,"1,509",35.09,9,433.68,Dec 2021,FCBGA1493,Mobile/Embedded
Intel Atom x6414RE @ 1.50GHz,1,4,55.00,"1,544",28.07,608,11.05,9,171.53,May 2023,FCBGA1493,Mobile/Embedded
Intel Atom x6425E @ 2.00GHz,1,4,56.00,"3,905",69.72,"1,516",27.07,12,325.38,Mar 2022,FCBGA1493,Mobile/Embedded
Intel Atom x6425RE @ 1.90GHz,1,4,59.00,"2,990",50.67,"1,020",17.28,12,249.14,Mar 2022,FCBGA1493,Mobile/Embedded
Intel Atom x6427FE @ 1.90GHz,1,4,83.00,"3,196",38.51,"1,016",12.24,12,266.35,Sep 2023,FCBGA1493,Mobile/Embedded
Intel Atom x7-E3950 @ 1.60GHz,1,4,,"2,096",,742,,12,174.68,Nov 2016,BGA1296,Laptop
Intel Atom x7-Z8700 @ 1.60GHz,1,4,73.63,"1,328",18.03,650,8.82,4,331.88,Apr 2015,BGA1380,Laptop
Intel Atom x7-Z8750 @ 1.60GHz,1,4,,"1,289",,679,,4,322.30,Mar 2017,UTFCBGA1380,Laptop
Intel Atom x7425E,1,4,,"5,570",,"2,040",,12,464.17,Dec 2023,FCBGA1264,Mobile/Embedded
Intel Atom x7835RE,1,8,127.00,"8,400",66.14,"1,974",15.55,12,699.99,Jun 2024,FCBGA1264,Mobile/Embedded
Intel Atom Z2760 @ 1.80GHz,1,2,,298,,206,,,,Sep 2012,FC-MB4760,Laptop
Intel Atom Z3530 @ 1.33GHz,1,4,,565,,368,,,,Jul 2022,FC-MB5T1064,Mobile/Embedded
Intel Atom Z3560 @ 1.00GHz,1,4,,749,,486,,,,Apr 2022,Unknown,Mobile/Embedded
Intel Atom Z3560 @ 1.83GHz,1,4,,690,,476,,,,Oct 2021,Unknown,Mobile/Embedded
Intel Atom Z3580 @ 1.33GHz,1,4,,802,,587,,,,Jul 2015,Unknown,"Laptop, Mobile/Embedded"
Intel Atom Z3735D @ 1.33GHz,1,4,,704,,544,,4.4,160.08,Jun 2014,Unknown,Laptop
Intel Atom Z3735E @ 1.33GHz,1,4,117.00,557,4.76,478,4.08,4.4,126.59,Jun 2014,UTFCBGA1380,Laptop
Intel Atom Z3735F @ 1.33GHz,1,4,500.00,541,1.08,387,0.77,4.4,122.97,Aug 2014,UTFCBGA592,Laptop
Intel Atom Z3735G @ 1.33GHz,1,4,,772,,476,,4.4,175.39,Oct 2014,Unknown,Laptop
Intel Atom Z3736F @ 1.33GHz,1,4,,496,,423,,4.4,112.74,Oct 2014,UTFCBGA592,Laptop
Intel Atom Z3740 @ 1.33GHz,1,4,,634,,419,,4,158.43,Jul 2013,UTFCBGA1380,Laptop
Intel Atom Z3740D @ 1.33GHz,1,4,,614,,459,,4.4,139.48,Jul 2013,UTFCBGA1380,Laptop
Intel Atom Z3745 @ 1.33GHz,1,4,30.00,621,20.72,435,14.51,4,155.37,Feb 2014,UTFCBGA1380,Laptop
Intel Atom Z3745D @ 1.33GHz,1,4,,599,,415,,4.4,136.03,Oct 2014,Unknown,Laptop
Intel Atom Z3770 @ 1.46GHz,1,4,149.44,736,4.93,539,3.60,4,184.00,Dec 2013,UTFCBGA1380,Laptop
Intel Atom Z3770D @ 1.49GHz,1,4,,488,,361,,4.4,110.84,May 2014,BGA1380,Laptop
Intel Atom Z3775 @ 1.46GHz,1,4,500.00,704,1.41,505,1.01,4,176.10,Jul 2014,UTFCBGA1380,Laptop
Intel Atom Z3775D @ 1.49GHz,1,4,,794,,646,,4.4,180.52,Jan 2015,UTFCBGA1380,Laptop
Intel Atom Z3795 @ 1.60GHz,1,4,,"1,188",,640,,4,297.09,Jun 2014,UTFCBGA1380,Laptop
Intel Atom Z520 @ 1.33GHz,1,1,,122,,151,,2,61.23,May 2009,BGA441,Laptop
Intel Atom Z530 @ 1.60GHz,1,1,,183,,161,,2,91.43,Mar 2009,BGA441,Laptop
Intel Atom Z670 @ 1.50GHz,1,1,,158,,95,,3,52.81,Jun 2011,BGA518,Laptop
Intel CC150 @ 3.50GHz,1,8,,"14,459",,"2,155",,,,Jul 2020,FCLGA1151,Unknown
Intel Celeron 1.70GHz,1,1,,101,,190,,,,Feb 2009,Unknown,Unknown
Intel Celeron 1.80GHz,1,1,,96,,307,,66.1,1.45,Mar 2009,PPGA478,Desktop
Intel Celeron 1000M @ 1.80GHz,1,2,,"1,070",,974,,35,30.58,Mar 2013,FCPGA988,Laptop
Intel Celeron 1000MHz,1,1,,139,,174,,,,May 2009,Unknown,Unknown
Intel Celeron 1005M @ 1.90GHz,1,2,,"1,106",,"1,015",,35,31.60,Jul 2013,FCPGA988,Laptop
Intel Celeron 1007U @ 1.50GHz,1,2,184.99,837,4.53,772,4.18,17,49.26,Feb 2013,FCBGA1023,Laptop
Intel Celeron 1017U @ 1.60GHz,1,2,,893,,810,,17,52.54,Jul 2013,FCBGA1023,Laptop
Intel Celeron 1019Y @ 1.00GHz,1,2,,576,,521,,10,57.65,May 2014,FCBGA1023,Desktop
Intel Celeron 1020E @ 2.20GHz,1,2,44.99,"1,406",31.26,"1,224",27.20,35,40.18,Jul 2014,"FCBGA1023, FCP",Laptop
Intel Celeron 1020M @ 2.10GHz,1,2,,"1,275",,"1,176",,35,36.42,Dec 2019,FCPGA988,Laptop
Intel Celeron 1037U @ 1.80GHz,1,2,,998,,936,,17,58.69,Jul 2013,FCBGA1023,Laptop
Intel Celeron 1047UE @ 1.40GHz,1,2,,748,,526,,17,44.03,Feb 2014,FCBGA1023,Desktop
Intel Celeron 1100MHz,1,1,15.00,113,7.55,183,12.17,,,Apr 2009,Unknown,Unknown
Intel Celeron 1200MHz,1,1,,159,,212,,,,Feb 2009,Unknown,Unknown
Intel Celeron 2.00GHz,1,1,,125,,338,,52.8,2.36,Feb 2009,PPGA478,Desktop
Intel Celeron 2.13GHz,1,1,,166,,361,,,,Jan 2009,Unknown,Unknown
Intel Celeron 2.20GHz,1,1,,139,,349,,,,Mar 2009,Unknown,Unknown
Intel Celeron 2.26GHz,1,1,,182,,382,,,,Mar 2009,Unknown,Unknown
